USE_MON	LINE_NUM	SUB_STA_NM	FOUR_RIDE_NUM	FOUR_ALIGHT_NUM	FIVE_RIDE_NUM	FIVE_ALIGHT_NUM	SIX_RIDE_NUM	SIX_ALIGHT_NUM	SEVEN_RIDE_NUM	SEVEN_ALIGHT_NUM	EIGHT_RIDE_NUM	EIGHT_ALIGHT_NUM	NINE_RIDE_NUM	NINE_ALIGHT_NUM	TEN_RIDE_NUM	TEN_ALIGHT_NUM	ELEVEN_RIDE_NUM	ELEVEN_ALIGHT_NUM	TWELVE_RIDE_NUM	TWELVE_ALIGHT_NUM	THIRTEEN_RIDE_NUM	THIRTEEN_ALIGHT_NUM	FOURTEEN_RIDE_NUM	FOURTEEN_ALIGHT_NUM	FIFTEEN_RIDE_NUM	FIFTEEN_ALIGHT_NUM	SIXTEEN_RIDE_NUM	SIXTEEN_ALIGHT_NUM	SEVENTEEN_RIDE_NUM	SEVENTEEN_ALIGHT_NUM	EIGHTEEN_RIDE_NUM	EIGHTEEN_ALIGHT_NUM	NINETEEN_RIDE_NUM	NINETEEN_ALIGHT_NUM	TWENTY_RIDE_NUM	TWENTY_ALIGHT_NUM	TWENTY_ONE_RIDE_NUM	TWENTY_ONE_ALIGHT_NUM	TWENTY_TWO_RIDE_NUM	TWENTY_TWO_ALIGHT_NUM	TWENTY_THREE_RIDE_NUM	TWENTY_THREE_ALIGHT_NUM	MIDNIGHT_RIDE_NUM	MIDNIGHT_ALIGHT_NUM	ONE_RIDE_NUM	ONE_ALIGHT_NUM	TWO_RIDE_NUM	TWO_ALIGHT_NUM	THREE_RIDE_NUM	THREE_ALIGHT_NUM	WORK_DT
201904	3호선	대치	18	1	2846	809	14145	8083	34730	22130	34284	27590	21581	20612	15696	15403	15795	13212	17121	17077	17516	21419	16396	19751	19579	20850	20694	29942	26706	29652	28698	32370	23570	28357	15783	16506	19791	16179	31082	16778	4659	9938	636	3521	0	0	0	0	0	0	20190503
201904	3호선	학여울	10	0	525	266	1810	1617	5177	3707	5752	9341	3701	9950	3307	9508	4913	9056	6325	8487	7659	9147	8803	8319	9456	7664	10852	5143	11954	4188	11308	4911	3794	4169	2176	2646	2191	2531	1596	2600	462	1752	58	668	0	0	0	0	0	0	20190503
201904	3호선	대청	23	2	4011	1278	11816	7235	34589	19252	39110	28455	22228	12681	16668	8778	15658	9079	15472	10794	15841	11578	13800	12224	16491	14926	24626	17748	24000	19961	29684	28263	14622	26142	10748	17885	9010	16368	7097	18848	2705	10887	360	3919	0	1	0	0	0	0	20190503
201904	3호선	일원	10	3	2201	1471	9199	9244	28007	31458	27198	28880	19155	21139	18468	19536	19987	14861	20228	16271	17615	18524	18581	17404	21036	14939	28954	14716	31920	17295	18975	22872	11838	21617	9854	13014	7021	12793	3966	13472	1518	6805	234	2371	0	19	0	0	0	0	20190503
201904	3호선	수서	171	0	5364	2003	14160	16951	44182	37348	52772	59237	36831	34871	33811	23611	27786	19135	32998	24355	31173	24221	24021	24832	33942	29474	39589	33174	43912	39926	59363	53613	28682	44808	25669	32023	19115	26615	17615	27319	8758	12137	916	5486	3	390	0	0	0	0	20190503
201904	3호선	가락시장	16	0	3135	658	8623	5574	26717	11282	30270	35946	21405	17041	17454	11774	16813	12611	16792	13581	16889	14331	16527	15539	16828	17534	18392	18218	20451	22628	33450	30251	15808	24867	12161	16154	11223	14163	8862	14129	3462	8696	463	2632	0	47	0	0	0	0	20190503
201904	3호선	경찰병원	13	3	2807	218	8141	2992	27382	8401	31689	34161	19045	16561	13313	10033	12952	7477	10698	8901	11845	10766	11482	10827	11447	10945	12024	11659	15581	15930	22718	22896	9842	21421	7270	13240	6334	11512	4247	11505	1661	7511	230	2196	0	0	0	0	0	0	20190503
201904	3호선	오금	18	0	3447	6	8815	2009	31789	6385	37920	16593	19447	7258	11558	6083	10155	5450	9611	6202	9582	7003	8075	7619	7345	9262	8834	11140	11836	14493	14863	23149	6796	19964	4899	12992	4672	12423	4270	13797	1429	8177	166	2429	0	1	0	0	0	0	20190503
201904	4호선	당고개	73	2	9421	10	20366	8343	60285	11918	58794	16137	38687	13621	25608	14139	22479	13263	21847	14319	21315	15807	19397	16303	18457	20555	18870	25526	21445	30151	20176	40118	15111	40710	8977	29517	6696	26530	5132	25484	2448	18880	448	6953	2	625	0	0	0	0	20190503
201904	4호선	상계	88	1	15058	224	42285	9441	112108	21377	101019	23047	56753	18568	38805	16013	33454	16230	33136	20805	31256	22554	25213	24543	25164	29523	30387	36831	28019	47364	29181	69510	19666	73262	14315	47433	13005	41866	14068	40041	4989	31464	801	10030	3	1128	0	0	0	0	20190503
201904	4호선	노원	106	3	13147	563	29547	10567	65847	19408	71563	36949	42089	39249	33398	28062	32746	26139	34931	31230	34801	33770	32907	36016	32924	39756	37329	46581	37316	61818	41186	93868	30825	87367	32664	52426	31180	45617	31895	40527	15719	31441	3229	10635	4	638	0	0	0	0	20190503
201904	4호선	창동	2114	84	18025	3413	44674	13116	123862	24856	106362	49182	67969	40643	50906	34362	47380	31699	49156	38157	46639	43749	42237	47613	43172	53848	49012	62725	50361	73117	56018	108001	32294	106028	24954	68258	25205	58413	22048	56327	9895	39927	1646	14515	1	171	0	0	0	0	20190503
201904	4호선	쌍문	111	3	25288	1379	61817	11310	160382	18120	167337	32838	98073	25220	64818	21611	54590	23525	52491	29073	48584	32898	41215	36912	37854	46400	41262	57962	43342	75931	42679	113899	31193	122412	21689	78666	18045	67120	14092	69852	6836	45831	1160	16384	0	54	0	0	0	0	20190503
201904	4호선	수유(강북구청)	84	9	22359	3744	54058	13606	148055	24626	160900	65006	97929	47765	66751	39335	59725	39427	63187	41561	60536	45349	55614	51905	53699	60539	57648	75426	63527	91349	76213	138887	49075	141317	36711	90322	33828	79544	27672	77747	16556	51501	2810	15178	0	0	0	0	0	0	20190503
201904	4호선	미아(서울사이버대학)	46	6	11364	1701	25032	6448	63371	21556	69522	43956	43519	23702	30031	17879	28394	22514	29071	21419	28478	21770	27964	24134	27225	27422	28947	32922	33817	37817	35946	52918	22378	51349	15352	31512	14999	28817	13623	28718	4195	18923	764	5056	1	0	0	0	0	0	20190503
201904	4호선	미아사거리	75	1	15452	2409	42020	11869	113975	24778	123258	39289	73145	39184	49835	31974	46104	32684	47729	37676	47525	39200	44674	43509	47555	52698	53286	60475	53241	76062	53548	111873	41512	105461	40885	61926	25585	55105	20358	54376	11012	33733	2022	8010	0	1	0	0	0	0	20190503
201904	4호선	길음	19	2	10245	2170	34774	9557	102860	18679	108359	48682	59771	42876	39033	32177	33833	34064	36327	30241	36005	35433	33279	34621	36661	36073	42166	41953	47705	54777	49012	79780	30151	74646	23106	47365	19051	43969	19701	46444	9273	30621	1390	7478	0	1	0	0	0	0	20190503
201904	4호선	성신여대입구(돈암)	51	5	6585	1852	21785	7465	59416	22011	72025	56192	47525	36274	35609	29940	35585	40123	39934	32398	40807	34659	40632	38645	44495	38175	45921	43335	56830	56362	63081	78650	43127	70952	36563	44314	38956	39723	36986	39768	18660	28015	2837	7486	3	9	1	1	0	0	20190503
201904	4호선	한성대입구(삼선교)	73	2	7871	1477	15959	8869	40411	25457	50684	46886	33769	32163	25145	24860	25601	26993	28070	25133	29653	26771	28761	25891	30790	26250	40468	30897	41604	37794	42029	44714	28097	39138	24646	25582	23202	23549	20379	25777	9514	16261	1603	10012	0	1030	0	0	0	0	20190503
201904	4호선	혜화	26	1	4333	2458	8986	22278	20364	58459	28883	152702	29876	115399	35569	84606	43699	78579	51357	79873	58986	98880	65957	87253	89815	70476	103167	71718	120049	84448	148082	103526	90954	82885	86146	32365	113478	26885	109620	24179	47626	15592	7074	6356	0	81	0	0	0	0	20190503
201904	4호선	동대문	523	2	10596	3168	5354	15595	6918	44354	10193	96993	16554	83404	24065	71610	33554	62777	42418	55021	49782	56939	60443	52914	70867	45046	76326	36390	101957	29887	100164	25893	51672	32520	36393	24635	31402	16827	31236	11800	17960	10070	2353	2908	0	17	0	0	0	0	20190503
201904	4호선	동대문역사문화공원	336	3	11674	1788	7189	14430	9866	31603	14464	93325	17547	48970	19057	36329	22241	34311	26121	33182	29411	34744	37037	33444	43951	30191	49444	28832	65495	32680	104693	37780	64281	51435	51462	31926	49074	23338	46081	19182	27928	12399	4873	3774	0	13	0	0	0	0	20190503
201904	4호선	충무로	99	6	4143	3415	5774	21547	13170	59967	19594	231412	24932	131551	28330	79785	32059	65225	36814	58538	46228	57500	53247	51099	62216	43093	72938	42298	105589	47156	185571	52920	104585	35763	74480	20833	75316	19858	60611	19437	35566	14394	7187	4531	6	127	0	0	0	0	20190503
201904	4호선	명동	64	2	1598	1740	4085	18416	7480	61699	16751	153288	33121	110322	41687	79369	46014	85585	49128	96022	55854	89792	67185	84106	81645	87866	97740	87542	112197	97508	162342	91151	111676	70427	100735	49767	108845	35722	106813	22388	44914	13505	2849	3848	0	116	0	0	0	0	20190503
201904	4호선	회현(남대문시장)	55	2	2839	1197	4612	27947	7747	63552	12406	182501	18866	122893	26162	98990	38360	103343	52674	85049	66417	71905	81172	68861	90405	58568	99064	43826	138738	34995	147166	28117	75410	18013	68949	10780	32596	12290	20343	10503	8492	6651	1033	2093	0	144	0	0	0	0	20190503
201904	4호선	서울역	209	3	5513	1087	7249	19361	14413	42952	21553	112464	17501	58782	16349	31661	17957	31667	19113	34164	19249	35244	18880	35717	21225	39228	24278	42935	41978	47742	85390	49980	33818	39436	21907	30369	20404	28258	15476	25148	7681	14957	851	5032	1	525	0	0	0	0	20190503
201904	4호선	숙대입구(갈월)	7	1	3237	652	8775	9094	21658	28438	34211	78691	24465	44470	20691	38212	22649	28930	25119	24877	27465	26189	27586	23045	32285	22657	45539	24890	46527	30969	69463	42754	36869	32791	29155	20214	30534	19640	25545	19247	12391	12828	1933	3308	1	1	0	0	0	0	20190503
201904	4호선	삼각지	31	26	690	624	2248	4977	7059	11996	8989	30994	6557	14001	4979	9551	5378	8936	6671	9188	8033	8660	8024	7656	7992	7847	9109	8212	12773	10693	27629	14206	12026	10799	8754	6561	8311	5993	6435	5804	3079	3901	379	1361	1	19	0	1	0	0	20190503
201904	4호선	신용산	6	1	1629	1329	4866	14905	13104	34153	19197	110775	15352	64307	13750	29125	17474	23686	17795	21174	21004	24236	21393	22928	26533	22670	32646	23685	48807	26454	101009	34380	51034	24385	33496	14333	30118	12190	20541	10167	9944	5502	1409	1665	0	0	0	0	0	0	20190503
201904	4호선	이촌(국립중앙박물관)	74	19	1383	866	5260	8168	17485	17982	23702	32570	15949	25329	11656	17567	14245	14211	19298	16504	15449	20824	16181	18019	18963	17486	24454	18085	26951	19423	29684	26390	13946	20367	10024	12556	10205	10913	5801	10522	2228	6156	274	2047	0	0	0	0	0	0	20190503
201904	4호선	총신대입구(이수)	117	4	7367	1063	20336	10787	57800	21758	77225	48926	49236	39903	35892	28807	34976	27656	35761	32101	36328	36005	35675	37372	34763	42758	35737	51945	38767	62368	51731	94082	33049	73363	29232	41320	28686	36800	23260	34000	11798	20550	1817	6012	0	165	0	0	0	0	20190503
201904	4호선	사당	99	1	12273	1361	28376	20418	84471	34343	104945	48786	77980	37761	52804	28623	44345	33544	46162	35549	48661	33075	45003	31995	41205	37759	43480	48324	53670	68789	61359	108363	44436	85112	39766	47223	43771	43339	39587	41176	21036	27303	2964	9822	8	1072	0	0	0	0	20190503
201904	4호선	남태령	22	0	453	128	1164	1379	4053	5110	6056	7045	4318	2084	3283	1343	2864	1225	2794	1360	2794	1299	2387	1562	2354	1655	4763	1745	4530	2152	5295	2620	2345	2423	1307	1587	886	1560	531	1198	246	684	55	394	0	12	0	0	0	0	20190503
201904	5호선	방화	0	0	4860	9	12749	3472	36871	7110	30209	17448	17718	8229	13345	6388	12389	6364	12930	7658	12087	8896	10420	9091	10971	11095	14161	13590	12215	15539	13426	21485	6541	24977	4597	15997	3702	14498	2728	14966	1085	9454	188	3535	0	318	0	0	0	0	20190503
201904	5호선	개화산	0	0	4645	291	8602	4927	27312	8179	23205	21219	12389	8069	9036	5536	8361	5769	8572	6955	8592	6735	7597	7074	8066	8045	8955	9830	12792	11345	19209	17362	8643	17806	5357	11190	4011	11039	3675	10101	1035	6078	156	2478	2	124	0	0	0	0	20190503
201904	5호선	김포공항	3	0	475	2700	2519	9535	8488	15066	10222	17824	9013	12731	8249	11955	10220	13130	10660	14823	12884	15081	14766	13748	16814	12834	16194	14250	21255	15725	30393	15392	21012	10977	17126	5520	15510	3390	13290	2354	5129	1126	418	487	1	12	0	0	0	0	20190503
201904	5호선	송정	9	1	5049	1860	11855	7581	35105	11394	36495	20447	22705	12383	17271	9958	14975	9591	14521	10375	13899	11214	13104	12024	13442	14439	16303	17415	18731	20780	21937	30304	13928	29175	9118	19165	8239	16523	6595	16350	3258	9705	527	3021	0	4	0	0	0	0	20190503
201904	5호선	마곡	1	0	2212	2128	7759	11049	29258	10001	26430	25962	13170	10629	9304	5460	7597	4581	7863	5765	7916	6931	7390	6747	8725	7692	14127	9439	19788	11173	19881	17747	9423	18138	6292	10489	4856	9591	3821	9861	1702	6115	260	2439	0	2	0	0	0	0	20190503
201904	5호선	발산	2	0	4084	2979	10707	16592	33491	33387	33845	105652	18818	53614	17330	27707	20039	27609	25618	29216	27720	27762	30498	25285	35642	24155	42498	26800	60968	32517	78959	49010	41565	44617	32182	22260	33077	17773	26383	15871	10339	9308	1440	3509	0	0	0	0	0	0	20190503
201904	5호선	우장산	1	0	7221	961	25506	5528	71760	23326	71508	32747	38966	16237	28132	14124	27129	14445	28527	17158	25838	20210	22023	23213	24894	26091	30689	30513	28654	37259	24235	58833	15143	57357	11170	33280	10479	29887	9168	30822	3139	19821	427	6023	0	0	0	0	0	0	20190503
201904	5호선	화곡	181	0	25721	1848	47743	11025	141840	16402	176886	34932	84631	29092	53198	21929	48783	22326	47405	26010	44654	29275	38428	33834	35585	41469	38516	53964	41478	71056	45745	125348	28937	120340	21338	72522	18548	63002	14709	61738	6727	37960	882	11033	0	1	0	0	0	0	20190503
201904	5호선	까치산	126	0	26521	1274	48857	11544	159138	14375	183061	24550	90008	21931	55428	20504	47013	21682	48283	26362	44268	31267	36744	35523	33991	46829	35653	60026	36815	74179	37277	126146	25837	124966	18912	80000	16199	72473	13172	67352	6817	42271	1046	12535	1	550	0	0	0	0	20190503
201904	5호선	신정(은행정)	23	0	12290	1054	24341	4406	74068	10576	90212	15027	40574	9167	22309	6980	18072	7017	17989	8508	16113	10076	13276	11227	12018	14219	13356	18030	15479	23549	17846	38866	10857	36052	7066	23958	6360	22399	5260	21417	1981	14818	242	4243	0	0	0	0	0	0	20190503
201904	5호선	목동	3	0	8195	1402	24925	8143	77665	20206	91316	35612	45110	26601	32958	19172	29932	17347	28947	20189	27435	25487	24859	27994	25418	32189	28114	39574	30770	51594	37078	95542	22262	81411	17387	45867	18227	42211	20352	40378	6872	24843	1045	8013	0	0	0	0	0	0	20190503
201904	5호선	오목교(목동운동장앞)	5	0	5296	1946	17969	10260	61303	26426	69399	86577	39008	60232	29577	37170	30443	36407	32812	38765	35556	43249	35777	41670	39721	41257	45213	49393	53301	59137	83654	91290	47301	70781	48194	36592	36042	31501	31639	30740	11687	18627	1624	5724	1	1	0	0	0	0	20190503
201904	5호선	양평	7	0	2580	896	7101	3258	25229	9044	28650	40883	12345	14461	8451	6785	7510	5961	8250	6112	8736	7011	7620	6969	8197	7806	9004	9085	12860	11469	33544	20936	11601	17750	7029	10531	6109	10400	4333	9987	1849	6253	269	1938	0	0	0	0	0	0	20190503
201904	5호선	영등포구청	0	0	1179	882	2624	2201	8999	5223	11890	21303	5445	11220	3868	5482	4501	4414	4950	4289	5454	5149	5128	5126	5650	5015	6531	5377	8707	6195	17598	11263	7574	7433	4565	4577	4047	4165	3459	3905	1519	2396	308	583	0	0	0	0	0	0	20190503
201904	5호선	영등포시장	9	0	2767	1244	6069	5921	21237	14503	28832	43016	13805	23234	10358	17462	11731	16018	13675	18803	14892	24452	15847	20151	18934	16667	24282	16415	27859	19218	40467	29687	19923	20647	14621	12406	11783	11544	8666	10580	4021	6596	511	1644	0	0	0	0	0	0	20190503
201904	5호선	신길	5	0	2255	520	3275	2765	11338	5758	17274	16964	6631	7261	3893	3089	3875	3144	4204	3396	4441	3856	3300	3744	3892	3862	5136	5174	6916	9081	12659	14655	5269	9732	3160	7087	3343	7128	2169	7420	1207	4775	193	1224	0	0	0	0	0	0	20190503
201904	5호선	여의도	6	0	2267	2884	4781	24271	11702	144068	16217	239097	13731	75967	14600	34135	21143	37108	21113	35478	27015	40242	31180	33825	38571	30461	45874	29869	103988	33496	201613	47618	77492	26978	56088	13465	56251	10335	38066	8868	13040	5322	1478	2802	0	6	0	0	0	0	20190503
201904	5호선	여의나루	5	0	1279	1928	2809	15871	6571	37079	10508	67612	7334	22504	8122	22516	11046	29185	15439	36442	19314	48848	26501	56088	37983	57884	52864	54682	72302	50996	90467	53858	62956	36496	53495	19250	53999	11043	40455	6194	15244	3098	1009	1021	0	1	0	0	0	0	20190503
201904	5호선	마포	10	0	2950	1217	9078	7437	29960	23482	43634	83360	22729	38755	17353	18641	17650	17185	18730	16140	21695	18505	19523	17373	21033	17696	22044	20305	33099	28498	67381	51171	28835	34035	22679	19265	24595	16866	18335	15647	8264	10039	1051	3038	1	7	0	0	0	0	20190503
201904	5호선	공덕	17	1	2468	891	6171	8224	23537	35452	35332	100409	17020	44849	14672	19673	16855	18283	19556	17196	21611	18209	21079	16732	20985	17429	27807	20194	39666	27894	79458	51323	32289	31058	23422	16715	23782	14948	20095	13977	8845	8663	1249	2454	1	6	0	0	0	0	20190503
201904	5호선	애오개	1	0	2703	576	6359	3645	22762	11382	31211	35212	15219	14558	10878	9551	10603	7700	11003	7404	12238	9823	11173	9297	11596	10604	12322	12055	14195	14891	26658	24747	11046	18667	8158	11667	6934	10355	5580	10758	2269	6344	311	3218	1	540	0	0	0	0	20190503
201904	5호선	충정로(경기대입구)	3	0	1240	375	2484	3114	6545	7580	9041	38443	5412	18982	4362	6299	6146	5719	5916	4899	6877	5959	6828	5838	7314	4753	8929	5068	13950	6098	31026	9808	11082	6511	7030	4613	6220	4836	4163	4644	1689	2922	291	823	0	96	0	0	0	0	20190503
201904	5호선	서대문	23	0	3121	1636	6946	15675	19890	61385	27744	171179	18813	53733	18092	27029	23052	23983	22919	22669	23781	26614	27203	23163	33375	19470	44673	19067	60656	23564	125101	32414	40566	21227	29254	13535	29099	12991	21311	12122	8218	6662	988	2222	0	42	0	0	0	0	20190503
201904	5호선	광화문(세종문화회관)	6	2	1278	847	3780	30606	11978	105134	17748	335770	15793	126279	17846	61232	26253	58843	31321	54238	44225	63227	52216	51966	64960	41736	79371	39885	125617	44887	258634	61876	107603	36046	76695	14323	86712	10446	59606	8404	21041	4675	2480	1360	0	9	0	0	0	0	20190503
201904	5호선	종로3가	16	0	1546	484	2628	6625	4192	15989	6568	50559	7740	42772	9908	35636	12978	39614	19294	39332	25573	38885	31398	34847	36074	30638	43574	29027	49315	30994	68840	37424	48150	23299	37861	11540	42220	9084	34884	7229	16076	4755	2028	1649	3	18	1	1	0	0	20190503
201904	5호선	을지로4가	8	0	468	313	757	5177	1651	12704	2206	40212	3173	19749	4017	12668	5240	11505	6214	10365	7893	9766	8914	9096	10559	7982	11910	7122	16708	6248	32174	6144	18499	3876	9444	1944	7665	1627	5283	1371	2657	923	351	385	0	2	0	0	0	0	20190503
201904	5호선	동대문역사문화공원	3	1	350	349	736	2650	1074	9691	2325	37318	2762	12084	2809	4402	3414	3533	2449	3375	2631	3681	3221	3442	3934	2998	4399	2875	9822	3340	23420	3758	10124	2594	5428	1753	4290	1885	3284	1979	1443	1406	319	392	0	2	0	0	0	0	20190503
201904	5호선	청구	8	0	1621	358	3761	2023	8381	4771	14543	17621	8901	9203	6179	4219	7019	4191	6050	4225	6615	4964	6085	4871	6122	5856	7098	6955	8151	8112	14991	11596	10611	9265	6158	6003	5497	5766	4006	5831	1983	3707	411	1258	0	1	0	0	0	0	20190503
201904	5호선	신금호	2	0	3264	417	8060	2967	25608	12595	34521	13678	17237	7579	11343	6556	10342	6033	10557	7209	9993	8432	8516	9197	9283	10914	12420	12891	10954	16387	12091	27778	8763	21597	6001	13255	4880	12358	3725	12412	1597	7721	315	2818	0	0	0	0	0	0	20190503
201904	5호선	행당	0	0	4782	779	13741	2626	39968	5910	54273	10293	25556	7476	16123	5998	14535	6582	13473	8067	12671	9585	10122	10815	9907	12905	10182	16369	10714	20369	11861	34885	8067	27286	5824	17274	4905	15905	4840	16672	1552	9179	264	2979	0	0	0	0	0	0	20190503
201904	5호선	왕십리(성동구청)	42	0	2637	580	3144	2641	7740	6781	11410	21960	6633	11702	5756	7315	6267	7482	7242	8560	8331	8748	8187	9011	8778	9235	9768	10706	11640	13385	16950	20534	10670	14392	9213	7820	10178	6708	8510	6137	3988	3793	653	2316	0	362	0	0	0	0	20190503
201904	5호선	마장	1	0	2973	883	6967	4845	18934	9010	25541	20387	13836	15252	9507	10275	9427	8795	11549	9248	10945	9111	10726	8212	10968	8791	12716	10021	13977	13588	15356	19900	10162	16066	7446	9916	6744	9126	5610	9161	1955	5604	198	1861	0	76	0	0	0	0	20190503
201904	5호선	답십리	15	0	10959	1133	20600	7538	65982	15164	89972	41517	40172	20551	25140	14773	21645	15178	23019	16593	22720	20645	20628	20705	21019	22569	24587	26670	28540	35797	39085	59334	24152	50737	14721	30239	13177	27875	9545	27332	4283	17670	620	5236	0	60	0	0	0	0	20190503
201904	5호선	장한평	21	0	7225	1240	18732	12293	57195	24865	76081	75954	38214	34280	25666	21742	22409	21940	24562	22012	25397	25415	23410	23622	25980	25229	31847	29415	40810	36835	68572	61034	36346	52061	21309	31368	16713	27979	12590	26811	6055	17238	790	5745	0	138	0	0	0	0	20190503
201904	5호선	군자(능동)	47	0	8220	735	12712	7138	38801	10057	55571	25357	24371	19439	15116	12754	13527	13398	15075	14754	16104	17197	14650	17274	14138	18156	16724	22530	20288	30970	26275	53013	17239	42547	13691	24007	13445	21880	11805	21596	6114	14104	1098	6372	0	1469	0	0	0	0	20190503
201904	5호선	아차산(어린이대공원후문)	6	0	9489	1262	18662	6418	52232	15721	73393	30634	36558	21388	23387	20905	22338	20026	23426	21437	25725	22914	24874	22623	29278	25056	31117	29984	32356	36215	31615	56171	21110	48320	14118	29068	12758	25384	11280	25464	3959	14947	573	4745	0	8	0	0	0	0	20190503
201904	5호선	광나루(장신대)	3	0	5382	1801	17079	9005	49188	18570	58452	42026	34409	25266	22969	20546	21400	18878	23480	18186	22918	19946	22739	18261	24673	20311	29055	25635	30754	29769	38499	43305	20353	34682	16003	22777	15137	21035	11314	20995	4128	12420	644	3313	0	6	0	0	0	0	20190503
201904	5호선	천호(풍납토성)	21	0	8336	1784	13398	14155	34802	23636	41490	40224	27575	40497	25470	30496	28161	31305	31915	31085	34121	34304	33903	35266	38617	38723	43560	42673	49079	50566	59798	68916	43960	58508	39410	32135	30131	28961	24436	26716	11367	16047	1784	5964	0	13	0	0	0	0	20190503
201904	5호선	강동	28	0	11632	1282	24948	15129	77418	28224	93451	42391	51872	25822	34851	18833	30171	18394	30158	19499	29256	21482	26473	22103	26089	26139	29328	32326	43020	38616	47229	57689	26411	53102	18048	34629	15242	32121	11447	31772	4787	21205	697	8737	0	1	0	0	0	0	20190503
201904	5호선	길동	18	0	4801	451	10014	3850	27680	6213	31224	15793	16535	12092	12948	9976	11984	9400	12563	10141	13135	11509	11940	11554	11269	13930	12131	16877	13311	20665	16009	28656	8827	26888	6703	15079	5740	12809	5055	11473	1865	7679	273	2889	0	6	0	0	0	0	20190503
201904	5호선	굽은다리(강동구민회관앞)	0	0	6560	594	15736	3270	44640	7694	46683	15416	25552	10458	16565	9602	15572	9329	16832	10254	16206	12007	13514	12809	13347	15430	13842	19368	14752	24240	17947	34253	9491	36312	7772	19193	7866	18437	6736	19642	1835	11880	333	4417	1	19	0	0	0	0	20190503
201904	5호선	명일	2	0	4630	677	13306	4806	39028	7832	34626	14572	19494	9971	15841	9372	14113	8934	15049	9349	13818	10494	11226	11400	11568	14393	15277	17845	14593	22068	12526	32058	6940	34887	5203	17098	6129	15140	3429	15891	1269	9736	276	3338	0	29	0	0	0	0	20190503
201904	5호선	고덕	1	0	3763	1203	14418	6746	39822	19636	34775	20085	20261	14551	16772	11464	17284	11445	19350	11020	15418	13762	14919	13760	17692	14523	24142	16245	22180	19442	17906	32503	10035	32775	7622	18491	6624	15700	6586	16471	2230	9883	288	3311	0	377	0	0	0	0	20190503
201904	5호선	상일동	3	0	6265	3415	22863	29846	84154	14255	66274	16611	32712	8325	20536	7160	16761	7982	16243	8926	14614	10255	12544	11266	13850	13844	25863	17885	35139	23143	21051	37621	8979	44447	5386	25835	3838	22120	2477	20671	890	15418	101	3705	2	1243	0	0	0	0	20190503
201904	5호선	둔촌동	0	0	4101	507	10375	5158	30273	11572	34069	24090	18824	14924	13717	10928	13021	10566	14058	11155	14095	12746	13183	12731	13940	14722	15314	17834	18468	22249	22523	32564	13399	27990	9547	16232	9878	13084	7353	13784	3102	8714	330	2005	0	0	0	0	0	0	20190503
201904	5호선	올림픽공원(한국체대)	2	0	930	971	5694	4517	13756	8967	14316	14610	9744	8089	7858	7484	7699	6686	7938	7622	8303	10284	7902	9768	10286	10711	13036	11301	13019	10782	13052	12595	7029	10295	9084	6348	11097	5632	5124	4991	2819	3907	122	1089	0	0	0	0	0	0	20190503
201904	5호선	방이	0	0	2667	1078	8531	3788	24007	9610	21325	27244	14019	14953	10877	8851	9752	8184	11775	9301	11368	11004	9969	10512	11196	12002	12304	16162	14982	20058	22666	24823	12632	21910	9928	12545	11691	10305	13100	9548	2870	6996	342	2306	0	0	0	0	0	0	20190503
201904	5호선	오금	5	0	1196	375	3888	2541	12655	10982	11123	21617	6773	7315	5162	4010	5238	3283	5228	3983	5223	4250	5104	4329	5919	4807	8467	5686	8851	6821	15613	8688	6102	9008	4262	5093	3731	4566	2934	5178	1072	3498	148	1361	0	1	0	0	0	0	20190503
201904	5호선	개롱	0	0	4130	938	9506	3284	34392	9523	27180	17908	15233	10560	11698	7072	11010	6190	11737	7843	10500	9338	9213	9686	9904	11437	12121	14875	13603	18076	16072	23606	8137	25735	6030	13555	5246	13231	4700	14568	1410	8101	155	3343	0	0	0	0	0	0	20190503
201904	5호선	거여	0	0	4494	522	12027	4819	42367	8643	34670	19010	19266	9323	13632	6546	11224	6355	12071	8079	11716	8894	9893	9211	9301	12040	12697	16382	13983	18018	16196	24089	7636	24179	5531	14911	5157	13510	3368	14321	1086	7926	203	3297	0	0	0	0	0	0	20190503
201904	5호선	마천	1	0	6069	259	10239	3978	29620	4010	25514	10734	13124	7298	9202	6391	8217	5553	9256	6673	8327	7064	7291	6777	6906	9858	8245	12712	9434	14131	9188	17811	4342	17838	3517	10958	2553	10130	1396	10464	574	6412	87	2889	0	3	0	0	0	0	20190503
201904	6호선	응암	0	0	11368	1473	29120	8403	82889	12907	100142	19662	52089	15168	32536	14566	28548	16397	30075	18448	28487	22390	24158	23140	24888	30563	26082	36982	27894	47233	26535	75662	17534	75766	13240	43505	11472	39976	9118	39311	4431	25839	572	8524	0	5	0	0	0	0	20190503
201904	6호선	역촌	10	0	2093	393	6201	2251	19309	3732	19546	9310	10493	5163	6926	5020	6393	4677	6766	5800	7128	5629	6130	6292	5495	6541	5413	9127	6163	11528	6223	18034	3788	16992	2655	9904	2483	9110	1890	8602	853	6725	101	2085	0	0	0	0	0	0	20190503
201904	6호선	불광	33	1	1878	446	4003	1941	13213	5169	14967	8706	8790	8703	7135	7141	8131	7395	9086	8373	10050	8997	10820	8988	11802	9325	12484	11278	13015	12672	12995	18781	9175	16216	7472	9325	6493	7242	4549	7846	1712	5436	271	1794	0	0	0	0	0	0	20190503
